left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
34	35	num.displays_01	2051.5	1	NA	22	465
0	0	NA	0	-1	0	23	465
0	0	NA	0	-1	1	24	465
36	37	attention.level.author_03	0.0028895	1	NA	25	465
38	39	attention.level.contrib_01	0.0023325	1	NA	26	465
0	0	NA	0	-1	0	27	465
40	41	number.total.disc_00	5.5	1	NA	28	465
0	0	NA	0	-1	1	29	465
42	43	attention.level.contrib_04	0.0014325	1	NA	30	465
0	0	NA	0	-1	0	31	465
44	45	num.displays_02	3105	1	NA	32	465
0	0	NA	0	-1	1	33	465
0	0	NA	0	-1	0	34	465
46	47	contribution.sparseness_05	0.0060975	1	NA	35	465
0	0	NA	0	-1	1	36	465
48	49	num.displays_06	167680	1	NA	37	465
50	51	attention.level.contrib_07	0.00884	1	NA	38	465
0	0	NA	0	-1	0	39	465
52	53	num.displays_01	970	1	NA	40	465
0	0	NA	0	-1	1	41	465
54	55	num.displays_07	1968.5	1	NA	42	465
0	0	NA	0	-1	1	43	465
56	57	num.displays_02	1681.5	1	NA	44	465
0	0	NA	0	-1	1	45	465
0	0	NA	0	-1	1	46	465
0	0	NA	0	-1	1	47	465
58	59	avg.auths.per.disc_01	52.333334	1	NA	48	465
0	0	NA	0	-1	1	49	465
60	61	number.total.disc_06	0.5	1	NA	50	465
0	0	NA	0	-1	0	51	465
62	63	avg.auths.per.disc_07	46.5	1	NA	52	465
64	65	avg.auths.per.disc_06	32.5	1	NA	53	465
66	67	number.total.disc_04	10	1	NA	54	465
0	0	NA	0	-1	1	55	465
0	0	NA	0	-1	1	56	465
0	0	NA	0	-1	0	57	465
68	69	attention.level.author_01	0.014086	1	NA	58	465
0	0	NA	0	-1	0	59	465
70	71	avg.disc.length_02	1.5	1	NA	60	465
0	0	NA	0	-1	0	61	465
72	73	burstiness_03	0.55	1	NA	62	465
0	0	NA	0	-1	0	63	465
74	75	attention.level.contrib_06	0.0003615	1	NA	64	465
0	0	NA	0	-1	1	65	465
76	77	num.authors.topic_00	1.5	1	NA	66	465
0	0	NA	0	-1	1	67	465
78	79	num.displays_07	36099.5	1	NA	68	465
80	81	num.new.disc_07	35.5	1	NA	69	465
82	83	num.displays_01	418.5	1	NA	70	465
84	85	num.displays_03	356	1	NA	71	465
86	87	num.displays_01	451	1	NA	72	465
0	0	NA	0	-1	0	73	465
0	0	NA	0	-1	0	74	465
0	0	NA	0	-1	0	75	465
0	0	NA	0	-1	0	76	465
0	0	NA	0	-1	0	77	465
88	89	avg.auths.per.disc_01	6.775	1	NA	78	465
0	0	NA	0	-1	0	79	465
0	0	NA	0	-1	1	80	465
0	0	NA	0	-1	1	81	465
0	0	NA	0	-1	0	82	465
0	0	NA	0	-1	0	83	465
0	0	NA	0	-1	0	84	465
0	0	NA	0	-1	0	85	465
0	0	NA	0	-1	0	86	465
90	91	num.displays_03	9368	1	NA	87	465
92	93	num.authors.topic_07	1	1	NA	88	465
94	95	attention.level.contrib_06	0.029803	1	NA	89	465
96	97	num.displays_07	1281.5	1	NA	90	465
0	0	NA	0	-1	1	91	465
0	0	NA	0	-1	1	92	465
98	99	attention.level.author_00	0.0015695	1	NA	93	465
0	0	NA	0	-1	1	94	465
0	0	NA	0	-1	0	95	465
0	0	NA	0	-1	0	96	465
0	0	NA	0	-1	0	97	465
0	0	NA	0	-1	1	98	465
0	0	NA	0	-1	1	99	465
2	3	number.total.disc_04	2.5	1	NA	1	466
4	5	num.displays_06	1996.5	1	NA	2	466
6	7	auth.increase_05	2.5	1	NA	3	466
8	9	number.total.disc_00	0.5	1	NA	4	466
10	11	num.displays_04	2356	1	NA	5	466
12	13	num.displays_06	2349.5	1	NA	6	466
14	15	num.displays_00	2041.5	1	NA	7	466
16	17	num.displays_06	1318	1	NA	8	466
18	19	auth.increase_07	0.5	1	NA	9	466
20	21	attention.level.author_07	0.0017905	1	NA	10	466
22	23	num.displays_04	15206	1	NA	11	466
0	0	NA	0	-1	0	12	466
24	25	contribution.sparseness_02	0.00346	1	NA	13	466
0	0	NA	0	-1	0	14	466
26	27	avg.auths.per.disc_05	3.3229165	1	NA	15	466
28	29	number.total.disc_07	6.5	1	NA	16	466
30	31	contribution.sparseness_04	0.0121035	1	NA	17	466
32	33	auth.increase_02	4.5	1	NA	18	466
34	35	avg.disc.length_05	147	1	NA	19	466
36	37	attention.level.author_05	0.001091	1	NA	20	466
0	0	NA	0	-1	1	21	466
38	39	attention.level.contrib_00	0.004078	1	NA	22	466
0	0	NA	0	-1	0	23	466
0	0	NA	0	-1	1	24	466
40	41	num.new.disc_07	0.5	1	NA	25	466
0	0	NA	0	-1	1	26	466
42	43	attention.level.author_00	0.002586	1	NA	27	466
44	45	attention.level.author_01	0.0013065	1	NA	28	466
0	0	NA	0	-1	1	29	466
0	0	NA	0	-1	0	30	466
0	0	NA	0	-1	0	31	466
46	47	num.displays_07	2535.5	1	NA	32	466
0	0	NA	0	-1	0	33	466
48	49	contribution.sparseness_07	0.024795	1	NA	34	466
0	0	NA	0	-1	1	35	466
0	0	NA	0	-1	0	36	466
0	0	NA	0	-1	0	37	466
50	51	contribution.sparseness_00	0.0424	1	NA	38	466
0	0	NA	0	-1	0	39	466
0	0	NA	0	-1	0	40	466
0	0	NA	0	-1	1	41	466
0	0	NA	0	-1	1	42	466
52	53	number.total.disc_00	137	1	NA	43	466
54	55	num.new.disc_04	1.5	1	NA	44	466
0	0	NA	0	-1	0	45	466
56	57	num.displays_05	1587	1	NA	46	466
0	0	NA	0	-1	1	47	466
58	59	num.displays_00	1302.5	1	NA	48	466
60	61	num.displays_02	1034	1	NA	49	466
62	63	attention.level.contrib_06	0.0001625	1	NA	50	466
0	0	NA	0	-1	0	51	466
64	65	num.displays_02	61621	1	NA	52	466
0	0	NA	0	-1	1	53	466
66	67	avg.auths.per.disc_04	36.5	1	NA	54	466
0	0	NA	0	-1	0	55	466
68	69	num.displays_00	1318.5	1	NA	56	466
0	0	NA	0	-1	0	57	466
70	71	contribution.sparseness_04	0.0596495	1	NA	58	466
0	0	NA	0	-1	0	59	466
72	73	atomic.containers_07	1.5	1	NA	60	466
0	0	NA	0	-1	0	61	466
0	0	NA	0	-1	1	62	466
74	75	avg.auths.per.disc_04	5.75	1	NA	63	466
76	77	num.new.disc_04	6.5	1	NA	64	466
0	0	NA	0	-1	1	65	466
78	79	attention.level.author_03	0.001822	1	NA	66	466
0	0	NA	0	-1	0	67	466
80	81	num.displays_02	1195	1	NA	68	466
0	0	NA	0	-1	0	69	466
82	83	num.displays_07	2248.5	1	NA	70	466
0	0	NA	0	-1	1	71	466
0	0	NA	0	-1	0	72	466
84	85	atomic.containers_06	64	1	NA	73	466
86	87	avg.auths.per.disc_07	26.833333	1	NA	74	466
0	0	NA	0	-1	1	75	466
88	89	attention.level.author_05	0.0072605	1	NA	76	466
90	91	attention.level.contrib_00	0.0576685	1	NA	77	466
92	93	num.authors.topic_04	1.5	1	NA	78	466
0	0	NA	0	-1	0	79	466
94	95	avg.auths.per.disc_03	25.5	1	NA	80	466
0	0	NA	0	-1	0	81	466
96	97	num.authors.topic_04	2.5	1	NA	82	466
0	0	NA	0	-1	1	83	466
98	99	num.displays_00	1168	1	NA	84	466
0	0	NA	0	-1	0	85	466
0	0	NA	0	-1	1	86	466
0	0	NA	0	-1	0	87	466
0	0	NA	0	-1	1	88	466
0	0	NA	0	-1	1	89	466
0	0	NA	0	-1	1	90	466
0	0	NA	0	-1	1	91	466
0	0	NA	0	-1	0	92	466
0	0	NA	0	-1	0	93	466
0	0	NA	0	-1	0	94	466
0	0	NA	0	-1	0	95	466
0	0	NA	0	-1	0	96	466
0	0	NA	0	-1	0	97	466
0	0	NA	0	-1	0	98	466
0	0	NA	0	-1	0	99	466
2	3	num.displays_07	2009	1	NA	1	467
4	5	atomic.containers_04	0.5	1	NA	2	467
6	7	avg.auths.per.disc_02	3.292857	1	NA	3	467
8	9	num.displays_07	1546	1	NA	4	467
10	11	contribution.sparseness_04	0.0119765	1	NA	5	467
12	13	num.displays_00	3161.5	1	NA	6	467
14	15	attention.level.contrib_02	0.009381	1	NA	7	467
16	17	num.displays_00	399.5	1	NA	8	467
0	0	NA	0	-1	0	9	467
18	19	num.displays_07	1281.5	1	NA	10	467
20	21	num.displays_05	1046	1	NA	11	467
22	23	auth.increase_03	1.5	1	NA	12	467
24	25	atomic.containers_03	62	1	NA	13	467
26	27	attention.level.author_00	0.004703	1	NA	14	467
28	29	attention.level.contrib_07	0.000711	1	NA	15	467
30	31	atomic.containers_01	1.5	1	NA	16	467
32	33	contribution.sparseness_00	0.0125835	1	NA	17	467
0	0	NA	0	-1	0	18	467
0	0	NA	0	-1	0	19	467
34	35	num.authors.topic_00	32	1	NA	20	467
36	37	attention.level.author_00	0.003846	1	NA	21	467
38	39	avg.disc.length_02	30.2	1	NA	22	467
0	0	NA	0	-1	0	23	467
40	41	num.authors.topic_01	12.5	1	NA	24	467
0	0	NA	0	-1	1	25	467
42	43	atomic.containers_00	60.5	1	NA	26	467
44	45	attention.level.contrib_03	0.0073955	1	NA	27	467
0	0	NA	0	-1	0	28	467
46	47	avg.auths.per.disc_07	23.369767	1	NA	29	467
48	49	burstiness_07	0.75	1	NA	30	467
50	51	contribution.sparseness_01	0.0110145	1	NA	31	467
52	53	avg.auths.per.disc_00	15.5	1	NA	32	467
0	0	NA	0	-1	0	33	467
54	55	num.displays_02	1409.5	1	NA	34	467
0	0	NA	0	-1	1	35	467
0	0	NA	0	-1	0	36	467
0	0	NA	0	-1	0	37	467
56	57	attention.level.author_06	0.001385	1	NA	38	467
0	0	NA	0	-1	0	39	467
58	59	avg.disc.length_01	97	1	NA	40	467
0	0	NA	0	-1	0	41	467
60	61	attention.level.author_04	0.003529	1	NA	42	467
0	0	NA	0	-1	0	43	467
62	63	num.displays_07	80969.5	1	NA	44	467
0	0	NA	0	-1	1	45	467
64	65	contribution.sparseness_07	0.001073	1	NA	46	467
0	0	NA	0	-1	0	47	467
0	0	NA	0	-1	0	48	467
66	67	auth.increase_02	0.5	1	NA	49	467
0	0	NA	0	-1	0	50	467
0	0	NA	0	-1	0	51	467
68	69	num.displays_02	338.5	1	NA	52	467
0	0	NA	0	-1	0	53	467
70	71	atomic.containers_04	88	1	NA	54	467
0	0	NA	0	-1	1	55	467
0	0	NA	0	-1	1	56	467
0	0	NA	0	-1	1	57	467
72	73	contribution.sparseness_04	0.031409	1	NA	58	467
0	0	NA	0	-1	0	59	467
74	75	num.displays_01	2001	1	NA	60	467
76	77	number.total.disc_03	7.5	1	NA	61	467
78	79	attention.level.contrib_04	0.0004075	1	NA	62	467
0	0	NA	0	-1	0	63	467
0	0	NA	0	-1	0	64	467
80	81	num.displays_06	2318	1	NA	65	467
82	83	attention.level.author_07	0.000548	1	NA	66	467
0	0	NA	0	-1	0	67	467
0	0	NA	0	-1	0	68	467
84	85	contribution.sparseness_01	0.014191	1	NA	69	467
86	87	number.total.disc_02	9	1	NA	70	467
0	0	NA	0	-1	0	71	467
88	89	num.displays_07	3862	1	NA	72	467
0	0	NA	0	-1	0	73	467
0	0	NA	0	-1	0	74	467
90	91	num.displays_06	4400	1	NA	75	467
0	0	NA	0	-1	1	76	467
0	0	NA	0	-1	0	77	467
0	0	NA	0	-1	1	78	467
92	93	num.displays_07	2334	1	NA	79	467
0	0	NA	0	-1	0	80	467
94	95	auth.increase_01	42.5	1	NA	81	467
0	0	NA	0	-1	0	82	467
0	0	NA	0	-1	0	83	467
96	97	contribution.sparseness_02	0.0276515	1	NA	84	467
0	0	NA	0	-1	0	85	467
98	99	auth.increase_06	13.5	1	NA	86	467
0	0	NA	0	-1	0	87	467
0	0	NA	0	-1	0	88	467
0	0	NA	0	-1	1	89	467
0	0	NA	0	-1	1	90	467
0	0	NA	0	-1	1	91	467
0	0	NA	0	-1	0	92	467
0	0	NA	0	-1	1	93	467
0	0	NA	0	-1	1	94	467
0	0	NA	0	-1	1	95	467
0	0	NA	0	-1	0	96	467
0	0	NA	0	-1	0	97	467
0	0	NA	0	-1	0	98	467
0	0	NA	0	-1	0	99	467
2	3	num.authors.topic_00	5.5	1	NA	1	468
4	5	avg.disc.length_00	1.7045455	1	NA	2	468
6	7	attention.level.author_02	0.0041885	1	NA	3	468
8	9	attention.level.author_07	0.005303	1	NA	4	468
10	11	num.displays_01	1288.5	1	NA	5	468
12	13	number.total.disc_04	1.5	1	NA	6	468
14	15	attention.level.contrib_04	0.006821	1	NA	7	468
16	17	num.displays_02	1197.5	1	NA	8	468
0	0	NA	0	-1	0	9	468
18	19	num.displays_07	1715.5	1	NA	10	468
20	21	avg.disc.length_01	23.916667	1	NA	11	468
22	23	attention.level.author_07	0.0024775	1	NA	12	468
24	25	contribution.sparseness_07	0.0070565	1	NA	13	468
26	27	num.displays_06	1867	1	NA	14	468
28	29	avg.auths.per.disc_05	3.4192305	1	NA	15	468
30	31	num.displays_03	634.5	1	NA	16	468
32	33	attention.level.contrib_01	0.003195	1	NA	17	468
34	35	num.displays_05	510	1	NA	18	468
0	0	NA	0	-1	0	19	468
36	37	attention.level.author_04	0.003709	1	NA	20	468
38	39	burstiness_00	0.5833335	1	NA	21	468
0	0	NA	0	-1	0	22	468
0	0	NA	0	-1	0	23	468
0	0	NA	0	-1	1	24	468
40	41	num.displays_07	2753.5	1	NA	25	468
0	0	NA	0	-1	0	26	468
42	43	avg.auths.per.disc_02	3.0833335	1	NA	27	468
0	0	NA	0	-1	1	28	468
44	45	num.authors.topic_05	17.5	1	NA	29	468
46	47	num.displays_01	415.5	1	NA	30	468
48	49	number.total.disc_01	2.5	1	NA	31	468
50	51	avg.auths.per.disc_03	36	1	NA	32	468
0	0	NA	0	-1	1	33	468
52	53	num.displays_04	640.5	1	NA	34	468
54	55	auth.increase_04	12.5	1	NA	35	468
56	57	avg.disc.length_04	4.5	1	NA	36	468
0	0	NA	0	-1	1	37	468
58	59	num.displays_00	1673	1	NA	38	468
0	0	NA	0	-1	0	39	468
0	0	NA	0	-1	0	40	468
0	0	NA	0	-1	1	41	468
0	0	NA	0	-1	0	42	468
60	61	contribution.sparseness_00	0.0052965	1	NA	43	468
0	0	NA	0	-1	1	44	468
62	63	num.authors.topic_01	8	1	NA	45	468
64	65	num.displays_00	73.5	1	NA	46	468
66	67	num.displays_07	1653.5	1	NA	47	468
68	69	attention.level.author_06	0.0008835	1	NA	48	468
0	0	NA	0	-1	1	49	468
70	71	num.displays_07	2227	1	NA	50	468
0	0	NA	0	-1	1	51	468
72	73	avg.disc.length_03	120.5	1	NA	52	468
0	0	NA	0	-1	0	53	468
74	75	atomic.containers_07	5.5	1	NA	54	468
0	0	NA	0	-1	1	55	468
0	0	NA	0	-1	1	56	468
76	77	burstiness_02	0.267857	1	NA	57	468
0	0	NA	0	-1	0	58	468
78	79	burstiness_02	0.3875	1	NA	59	468
0	0	NA	0	-1	1	60	468
80	81	atomic.containers_04	49.5	1	NA	61	468
0	0	NA	0	-1	0	62	468
82	83	auth.increase_00	53	1	NA	63	468
0	0	NA	0	-1	0	64	468
84	85	num.displays_00	74.5	1	NA	65	468
86	87	attention.level.author_03	0.001935	1	NA	66	468
0	0	NA	0	-1	1	67	468
88	89	attention.level.author_05	0.003233	1	NA	68	468
0	0	NA	0	-1	0	69	468
0	0	NA	0	-1	0	70	468
0	0	NA	0	-1	1	71	468
0	0	NA	0	-1	0	72	468
0	0	NA	0	-1	0	73	468
90	91	avg.disc.length_05	112.5	1	NA	74	468
0	0	NA	0	-1	0	75	468
0	0	NA	0	-1	1	76	468
0	0	NA	0	-1	0	77	468
0	0	NA	0	-1	1	78	468
0	0	NA	0	-1	1	79	468
0	0	NA	0	-1	1	80	468
0	0	NA	0	-1	1	81	468
92	93	avg.auths.per.disc_05	4.14	1	NA	82	468
0	0	NA	0	-1	1	83	468
0	0	NA	0	-1	0	84	468
94	95	num.displays_01	263.5	1	NA	85	468
96	97	avg.auths.per.disc_07	14.3333335	1	NA	86	468
0	0	NA	0	-1	0	87	468
98	99	contribution.sparseness_03	0.0132505	1	NA	88	468
0	0	NA	0	-1	0	89	468
0	0	NA	0	-1	0	90	468
0	0	NA	0	-1	1	91	468
0	0	NA	0	-1	1	92	468
0	0	NA	0	-1	1	93	468
0	0	NA	0	-1	0	94	468
0	0	NA	0	-1	0	95	468
0	0	NA	0	-1	0	96	468
0	0	NA	0	-1	0	97	468
0	0	NA	0	-1	0	98	468
0	0	NA	0	-1	0	99	468
2	3	num.displays_03	1632	1	NA	1	469
4	5	num.displays_07	1635	1	NA	2	469
6	7	num.displays_02	2979	1	NA	3	469
8	9	num.displays_07	1032	1	NA	4	469
10	11	attention.level.contrib_03	0.0001845	1	NA	5	469
12	13	num.displays_04	4176.5	1	NA	6	469
14	15	attention.level.author_07	0.007855	1	NA	7	469
16	17	number.total.disc_03	3.5	1	NA	8	469
18	19	num.displays_06	810	1	NA	9	469
20	21	avg.disc.length_01	11.5	1	NA	10	469
0	0	NA	0	-1	0	11	469
22	23	num.displays_07	2009	1	NA	12	469
0	0	NA	0	-1	0	13	469
24	25	burstiness_06	0.732143	1	NA	14	469
26	27	attention.level.contrib_07	0.002128	1	NA	15	469
28	29	attention.level.author_03	0.007289	1	NA	16	469
0	0	NA	0	-1	0	17	469
0	0	NA	0	-1	0	18	469
30	31	attention.level.author_02	0.0037205	1	NA	19	469
0	0	NA	0	-1	1	20	469
0	0	NA	0	-1	0	21	469
0	0	NA	0	-1	0	22	469
32	33	burstiness_02	0.3923075	1	NA	23	469
34	35	avg.auths.per.disc_04	5.0555555	1	NA	24	469
0	0	NA	0	-1	0	25	469
0	0	NA	0	-1	0	26	469
36	37	avg.auths.per.disc_05	3.809091	1	NA	27	469
38	39	attention.level.author_06	0.0033045	1	NA	28	469
0	0	NA	0	-1	0	29	469
40	41	avg.auths.per.disc_04	47	1	NA	30	469
0	0	NA	0	-1	0	31	469
42	43	num.displays_04	2342.5	1	NA	32	469
44	45	num.displays_04	2020.5	1	NA	33	469
46	47	contribution.sparseness_06	0.0128105	1	NA	34	469
48	49	num.displays_01	2462.5	1	NA	35	469
0	0	NA	0	-1	1	36	469
50	51	num.displays_03	97331.5	1	NA	37	469
52	53	burstiness_04	0.9642855	1	NA	38	469
0	0	NA	0	-1	0	39	469
54	55	num.authors.topic_05	2.5	1	NA	40	469
0	0	NA	0	-1	1	41	469
56	57	num.displays_00	2243	1	NA	42	469
58	59	avg.auths.per.disc_04	8.325	1	NA	43	469
0	0	NA	0	-1	1	44	469
0	0	NA	0	-1	0	45	469
60	61	avg.disc.length_04	33.700001	1	NA	46	469
0	0	NA	0	-1	0	47	469
0	0	NA	0	-1	0	48	469
62	63	attention.level.author_04	0.0003715	1	NA	49	469
64	65	avg.auths.per.disc_04	36.23077	1	NA	50	469
0	0	NA	0	-1	1	51	469
66	67	avg.disc.length_03	121.5	1	NA	52	469
68	69	num.authors.topic_07	3.5	1	NA	53	469
70	71	num.displays_01	614	1	NA	54	469
0	0	NA	0	-1	0	55	469
0	0	NA	0	-1	0	56	469
0	0	NA	0	-1	1	57	469
0	0	NA	0	-1	1	58	469
0	0	NA	0	-1	1	59	469
72	73	num.displays_01	19289	1	NA	60	469
0	0	NA	0	-1	0	61	469
0	0	NA	0	-1	0	62	469
74	75	avg.disc.length_07	33.833334	1	NA	63	469
76	77	avg.auths.per.disc_07	6.422619	1	NA	64	469
0	0	NA	0	-1	0	65	469
78	79	number.total.disc_07	0.5	1	NA	66	469
0	0	NA	0	-1	0	67	469
80	81	number.total.disc_06	1.5	1	NA	68	469
0	0	NA	0	-1	0	69	469
0	0	NA	0	-1	0	70	469
82	83	auth.increase_03	10	1	NA	71	469
84	85	auth.increase_06	11	1	NA	72	469
0	0	NA	0	-1	0	73	469
86	87	contribution.sparseness_00	0.000354	1	NA	74	469
0	0	NA	0	-1	1	75	469
88	89	num.authors.topic_05	15.5	1	NA	76	469
90	91	avg.auths.per.disc_00	3.2083335	1	NA	77	469
92	93	atomic.containers_02	1.5	1	NA	78	469
94	95	attention.level.contrib_00	0.0014725	1	NA	79	469
0	0	NA	0	-1	0	80	469
0	0	NA	0	-1	0	81	469
96	97	burstiness_06	0.5833335	1	NA	82	469
0	0	NA	0	-1	0	83	469
98	99	auth.increase_06	1.5	1	NA	84	469
0	0	NA	0	-1	0	85	469
0	0	NA	0	-1	1	86	469
0	0	NA	0	-1	1	87	469
0	0	NA	0	-1	1	88	469
0	0	NA	0	-1	1	89	469
0	0	NA	0	-1	0	90	469
0	0	NA	0	-1	1	91	469
0	0	NA	0	-1	0	92	469
0	0	NA	0	-1	0	93	469
0	0	NA	0	-1	0	94	469
0	0	NA	0	-1	0	95	469
0	0	NA	0	-1	0	96	469
0	0	NA	0	-1	0	97	469
0	0	NA	0	-1	1	98	469
0	0	NA	0	-1	1	99	469
2	3	attention.level.contrib_01	0.000608	1	NA	1	470
4	5	num.displays_02	1512	1	NA	2	470
6	7	number.total.disc_02	3.5	1	NA	3	470
8	9	num.displays_02	1150	1	NA	4	470
10	11	num.displays_01	1994.5	1	NA	5	470
12	13	avg.auths.per.disc_05	2.7083335	1	NA	6	470
14	15	avg.auths.per.disc_05	3.338068	1	NA	7	470
16	17	attention.level.author_06	0.000912	1	NA	8	470
18	19	num.displays_02	1151.5	1	NA	9	470
20	21	avg.auths.per.disc_07	8.5	1	NA	10	470
22	23	attention.level.author_03	0.0029745	1	NA	11	470
24	25	avg.disc.length_06	60.5	1	NA	12	470
26	27	contribution.sparseness_02	0.0144055	1	NA	13	470
0	0	NA	0	-1	1	14	470
28	29	attention.level.contrib_01	0.0054075	1	NA	15	470
30	31	num.displays_06	2166.5	1	NA	16	470
32	33	num.authors.topic_07	29.5	1	NA	17	470
0	0	NA	0	-1	1	18	470
34	35	num.displays_07	2436	1	NA	19	470
0	0	NA	0	-1	0	20	470
0	0	NA	0	-1	1	21	470
36	37	num.displays_07	2080.5	1	NA	22	470
0	0	NA	0	-1	1	23	470
38	39	num.displays_04	970	1	NA	24	470
0	0	NA	0	-1	1	25	470
40	41	avg.auths.per.disc_04	2.8166665	1	NA	26	470
0	0	NA	0	-1	0	27	470
42	43	contribution.sparseness_00	0.0435645	1	NA	28	470
44	45	num.new.disc_01	36	1	NA	29	470
46	47	num.displays_06	1547.5	1	NA	30	470
0	0	NA	0	-1	1	31	470
48	49	atomic.containers_04	84	1	NA	32	470
0	0	NA	0	-1	1	33	470
50	51	num.authors.topic_02	10.5	1	NA	34	470
0	0	NA	0	-1	1	35	470
0	0	NA	0	-1	0	36	470
52	53	atomic.containers_02	2.5	1	NA	37	470
0	0	NA	0	-1	0	38	470
54	55	num.displays_06	2985	1	NA	39	470
0	0	NA	0	-1	0	40	470
56	57	num.displays_03	1749	1	NA	41	470
58	59	atomic.containers_02	85.5	1	NA	42	470
0	0	NA	0	-1	0	43	470
60	61	attention.level.contrib_01	0.012784	1	NA	44	470
0	0	NA	0	-1	1	45	470
62	63	avg.disc.length_00	21.5	1	NA	46	470
0	0	NA	0	-1	0	47	470
64	65	attention.level.author_06	0.0009185	1	NA	48	470
0	0	NA	0	-1	0	49	470
66	67	contribution.sparseness_06	0.050151	1	NA	50	470
0	0	NA	0	-1	1	51	470
0	0	NA	0	-1	1	52	470
0	0	NA	0	-1	0	53	470
0	0	NA	0	-1	0	54	470
0	0	NA	0	-1	1	55	470
0	0	NA	0	-1	0	56	470
68	69	atomic.containers_05	83	1	NA	57	470
70	71	avg.disc.length_00	86.9000015	1	NA	58	470
0	0	NA	0	-1	1	59	470
72	73	num.displays_07	36988	1	NA	60	470
74	75	attention.level.author_04	0.007793	1	NA	61	470
76	77	attention.level.contrib_02	0.0006445	1	NA	62	470
78	79	attention.level.author_03	0.0079135	1	NA	63	470
0	0	NA	0	-1	1	64	470
80	81	num.displays_07	1347	1	NA	65	470
82	83	atomic.containers_06	9	1	NA	66	470
0	0	NA	0	-1	1	67	470
84	85	avg.auths.per.disc_04	3.0714285	1	NA	68	470
0	0	NA	0	-1	0	69	470
86	87	num.displays_06	1296.5	1	NA	70	470
0	0	NA	0	-1	0	71	470
0	0	NA	0	-1	1	72	470
0	0	NA	0	-1	0	73	470
0	0	NA	0	-1	1	74	470
0	0	NA	0	-1	1	75	470
88	89	num.authors.topic_01	0.5	1	NA	76	470
0	0	NA	0	-1	0	77	470
90	91	avg.disc.length_02	119	1	NA	78	470
0	0	NA	0	-1	1	79	470
92	93	num.displays_04	525	1	NA	80	470
0	0	NA	0	-1	0	81	470
0	0	NA	0	-1	0	82	470
0	0	NA	0	-1	0	83	470
0	0	NA	0	-1	1	84	470
94	95	num.displays_00	3495.5	1	NA	85	470
0	0	NA	0	-1	0	86	470
96	97	attention.level.author_02	0.0047575	1	NA	87	470
98	99	num.displays_02	1003.5	1	NA	88	470
0	0	NA	0	-1	0	89	470
0	0	NA	0	-1	0	90	470
0	0	NA	0	-1	0	91	470
0	0	NA	0	-1	0	92	470
0	0	NA	0	-1	0	93	470
0	0	NA	0	-1	1	94	470
0	0	NA	0	-1	1	95	470
0	0	NA	0	-1	1	96	470
0	0	NA	0	-1	1	97	470
0	0	NA	0	-1	0	98	470
0	0	NA	0	-1	0	99	470
2	3	num.displays_00	1722	1	NA	1	471
4	5	num.displays_04	892	1	NA	2	471
6	7	attention.level.author_00	0.004695	1	NA	3	471
8	9	num.displays_07	1926	1	NA	4	471
10	11	num.displays_06	1337.5	1	NA	5	471
12	13	num.displays_00	2364	1	NA	6	471
14	15	num.displays_07	2274	1	NA	7	471
16	17	attention.level.author_00	0.0061275	1	NA	8	471
0	0	NA	0	-1	1	9	471
18	19	attention.level.contrib_02	0.0041825	1	NA	10	471
20	21	num.displays_01	945	1	NA	11	471
22	23	avg.auths.per.disc_03	31.875	1	NA	12	471
24	25	attention.level.author_04	0.002756	1	NA	13	471
0	0	NA	0	-1	0	14	471
26	27	attention.level.author_04	0.0104645	1	NA	15	471
28	29	num.displays_05	1647.5	1	NA	16	471
0	0	NA	0	-1	0	17	471
30	31	avg.disc.length_07	149	1	NA	18	471
0	0	NA	0	-1	1	19	471
0	0	NA	0	-1	1	20	471
32	33	avg.auths.per.disc_01	31.5	1	NA	21	471
34	35	num.displays_04	2669.5	1	NA	22	471
0	0	NA	0	-1	1	23	471
36	37	avg.disc.length_00	16.333333	1	NA	24	471
38	39	num.displays_07	3745.5	1	NA	25	471
40	41	number.total.disc_00	17.5	1	NA	26	471
42	43	avg.auths.per.disc_07	4.2039335	1	NA	27	471
44	45	num.displays_06	554.5	1	NA	28	471
0	0	NA	0	-1	1	29	471
46	47	num.displays_04	903.5	1	NA	30	471
0	0	NA	0	-1	1	31	471
48	49	num.displays_00	1283.5	1	NA	32	471
0	0	NA	0	-1	1	33	471
50	51	num.displays_00	1924	1	NA	34	471
0	0	NA	0	-1	1	35	471
52	53	num.displays_04	12362.5	1	NA	36	471
54	55	num.displays_02	2962.5	1	NA	37	471
0	0	NA	0	-1	1	38	471
56	57	num.displays_03	21062.5	1	NA	39	471
58	59	num.displays_03	26392	1	NA	40	471
0	0	NA	0	-1	0	41	471
0	0	NA	0	-1	1	42	471
60	61	number.total.disc_04	8.5	1	NA	43	471
62	63	num.new.disc_02	1.5	1	NA	44	471
64	65	number.total.disc_02	9.5	1	NA	45	471
0	0	NA	0	-1	1	46	471
66	67	atomic.containers_06	4.5	1	NA	47	471
0	0	NA	0	-1	0	48	471
68	69	num.displays_07	1633.5	1	NA	49	471
0	0	NA	0	-1	1	50	471
0	0	NA	0	-1	0	51	471
70	71	attention.level.author_07	0.00354	1	NA	52	471
0	0	NA	0	-1	0	53	471
0	0	NA	0	-1	0	54	471
0	0	NA	0	-1	1	55	471
72	73	attention.level.contrib_05	0.0049645	1	NA	56	471
0	0	NA	0	-1	0	57	471
